                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                 2.0632,                0.80289,                 1.9055,                0.98017,                0.96734,                0.98992,                0.61124,                 2.8733,                 0.8644,                 2.3576,              0.0004754,              0.0004754,              0.0004754
                    156,                 2.0303,                0.78478,                 1.9037,                0.98441,                0.97021,                 0.9906,                0.60934,                 2.8723,                0.86024,                   2.36,              0.0004655,              0.0004655,              0.0004655
                    157,                  2.071,                0.81488,                 1.9043,                0.98234,                 0.9683,                0.99073,                0.61433,                 2.8495,                0.86042,                 2.3615,              0.0004556,              0.0004556,              0.0004556
                    158,                 2.1448,                0.82826,                  1.912,                0.98064,                0.97333,                0.99097,                0.61205,                 2.8538,                 0.8638,                 2.3636,              0.0004457,              0.0004457,              0.0004457
                    159,                 2.1104,                0.82479,                 1.9113,                0.97491,                0.97035,                 0.9905,                0.61373,                 2.8552,                0.85899,                 2.3573,              0.0004358,              0.0004358,              0.0004358
                    160,                 2.0789,                0.84038,                 1.9206,                0.97746,                 0.9731,                 0.9912,                0.61462,                 2.8672,                  0.869,                 2.3615,              0.0004259,              0.0004259,              0.0004259
                    161,                 2.0798,                0.81075,                 1.9002,                0.98444,                0.97022,                0.99139,                0.61174,                 2.8427,                0.86021,                 2.3549,               0.000416,               0.000416,               0.000416
                    162,                 2.0248,                0.84554,                 1.9069,                0.97228,                0.97721,                0.99117,                 0.6111,                 2.8467,                0.86245,                  2.368,              0.0004061,              0.0004061,              0.0004061
                    163,                 2.0795,                0.81404,                 1.8866,                0.98343,                0.97502,                0.99168,                0.61274,                 2.8462,                0.85812,                 2.3586,              0.0003962,              0.0003962,              0.0003962
                    164,                 2.0373,                0.79309,                 1.8974,                0.98148,                0.97502,                0.99114,                 0.6112,                 2.8511,                 0.8612,                 2.3582,              0.0003863,              0.0003863,              0.0003863
                    165,                 2.0714,                0.80265,                 1.9169,                0.97148,                0.98159,                 0.9906,                0.61083,                 2.8458,                0.85833,                 2.3546,              0.0003764,              0.0003764,              0.0003764
                    166,                 2.0503,                0.80222,                 1.8835,                 0.9768,                0.97214,                 0.9896,                0.60806,                 2.8484,                0.86895,                 2.3604,              0.0003665,              0.0003665,              0.0003665
                    167,                 2.0414,                0.78926,                 1.9101,                0.96936,                0.97791,                0.99036,                0.60853,                 2.8513,                0.86462,                 2.3561,              0.0003566,              0.0003566,              0.0003566
                    168,                 2.0537,                0.79947,                 1.9002,                0.98161,                 0.9731,                0.99112,                0.61023,                 2.8654,                0.87459,                 2.3609,              0.0003467,              0.0003467,              0.0003467
                    169,                 2.0247,                0.78951,                 1.8979,                0.97538,                0.97695,                0.99067,                0.60974,                 2.8529,                0.85598,                 2.3563,              0.0003368,              0.0003368,              0.0003368
                    170,                  2.025,                0.78808,                 1.9049,                 0.9759,                0.97118,                0.99078,                0.61219,                 2.8471,                0.86285,                 2.3605,              0.0003269,              0.0003269,              0.0003269
                    171,                 1.9929,                0.77995,                 1.9034,                0.97991,                0.97118,                0.99114,                0.61252,                  2.843,                0.85981,                 2.3618,               0.000317,               0.000317,               0.000317
                    172,                 2.0606,                0.80891,                  1.928,                0.97881,                0.96926,                0.99091,                0.60999,                 2.8458,                 0.8691,                 2.3685,              0.0003071,              0.0003071,              0.0003071
                    173,                 2.0607,                0.84347,                 1.9452,                0.97881,                0.97639,                0.99017,                0.61113,                 2.8551,                0.85961,                 2.3677,              0.0002972,              0.0002972,              0.0002972
                    174,                 2.0162,                0.80993,                 1.9025,                0.98271,                 0.9731,                 0.9905,                0.61031,                 2.8462,                0.86564,                  2.361,              0.0002873,              0.0002873,              0.0002873
                    175,                 2.0776,                0.82319,                 1.8876,                0.98467,                0.97406,                 0.9907,                0.61227,                 2.8577,                0.86104,                 2.3663,              0.0002774,              0.0002774,              0.0002774
                    176,                 1.9951,                0.78385,                 1.8826,                0.98544,                0.97498,                0.99039,                0.61264,                 2.8539,                 0.8609,                 2.3702,              0.0002675,              0.0002675,              0.0002675
                    177,                 2.0445,                0.79392,                 1.8938,                0.97972,                0.97474,                0.98971,                0.61479,                 2.8439,                0.86596,                 2.3672,              0.0002576,              0.0002576,              0.0002576
                    178,                 2.0655,                0.80254,                 1.8764,                0.98417,                 0.9731,                0.99041,                0.61234,                 2.8497,                0.86843,                  2.373,              0.0002477,              0.0002477,              0.0002477
                    179,                  2.036,                0.79312,                 1.8997,                0.98441,                0.97071,                0.98957,                0.61348,                 2.8408,                0.86096,                 2.3624,              0.0002378,              0.0002378,              0.0002378
